"","X","location","OBJECTID","sensor_id","field_code","individual_ID","fix_lat","fix_long","alt","sat","HDOP","PDOP","species","gmtneg5","sex","age","GPS.positional.dilution"
"191",53692,"MAERC",53692,65,321,11,27.16877,-81.1737683,12,8,1,1.4,"swine",2017-04-15 22:30:00,FALSE,"A",NA
"192",53693,"MAERC",53693,65,321,11,27.1692683,-81.173525,34,10,0.8,1.1,"swine",2017-04-15 23:00:00,FALSE,"A",NA
"193",53694,"MAERC",53694,65,321,11,27.1691483,-81.1734517,30,8,0.9,1.2,"swine",2017-04-15 23:30:00,FALSE,"A",NA
"194",53695,"MAERC",53695,65,321,11,27.168915,-81.17345,10,8,0.9,1.2,"swine",2017-04-16 00:00:00,FALSE,"A",NA
"195",53696,"MAERC",53696,65,321,11,27.169505,-81.1738133,-92,9,0.9,1.3,"swine",2017-04-16 00:30:00,FALSE,"A",NA
"196",53697,"MAERC",53697,65,321,11,27.1689017,-81.1732117,30,9,0.9,1.9,"swine",2015-01-05 01:00:00,FALSE,"A",NA
"197",53698,"MAERC",53698,65,321,11,27.1689867,-81.1726033,10,7,1.1,1.4,"swine",2017-04-16 01:30:00,FALSE,"A",NA
"198",53699,"MAERC",53699,65,321,11,27.1693,-81.1732717,14,7,1.2,1.5,"swine",2017-04-16 02:00:00,FALSE,"A",NA
"199",53700,"MAERC",53700,65,321,11,27.1692083,-81.1733633,6,8,1.1,1.8,"swine",2017-04-16 02:30:00,FALSE,"A",NA
"200",53701,"MAERC",53701,65,321,11,27.1693867,-81.17342,12,8,1,1.8,"swine",2017-04-16 03:00:00,FALSE,"A",NA
"201",53702,"MAERC",53702,65,321,11,27.16977,-81.1724283,8,7,1.2,1.5,"swine",2017-04-16 03:30:00,FALSE,"A",NA
"202",53703,"MAERC",53703,65,321,11,27.1697483,-81.172415,6,6,1.3,1.6,"swine",2017-04-16 04:00:00,FALSE,"A",NA
"203",53704,"MAERC",53704,65,321,11,27.1697233,-81.1724117,4,6,1.3,1.5,"swine",2017-04-16 04:30:00,FALSE,"A",NA
"204",53705,"MAERC",53705,65,321,11,27.1697867,-81.1724233,10,5,1.4,1.6,"swine",2017-04-16 05:00:00,FALSE,"A",NA
"205",53706,"MAERC",53706,65,321,11,27.1697367,-81.1725,-8,5,1.5,1.8,"swine",2017-04-16 05:30:00,FALSE,"A",NA
"206",53707,"MAERC",53707,65,321,11,27.1697733,-81.172365,28,6,1.5,1.8,"swine",2017-04-16 06:00:00,FALSE,"A",NA
"207",53708,"MAERC",53708,65,321,11,27.16978,-81.17239,0,6,1.4,1.7,"swine",2017-04-16 06:30:00,FALSE,"A",NA
"208",53709,"MAERC",53709,65,321,11,27.169985,-81.1723317,26,6,1.3,1.5,"swine",2017-04-16 06:59:00,FALSE,"A",NA
"209",53710,"MAERC",53710,65,321,11,27.16982,-81.172405,6,5,2.2,2.4,"swine",2017-04-16 06:59:00,FALSE,"A",NA
"210",53711,"MAERC",53711,65,321,11,27.169915,-81.17241,10,6,1.3,1.5,"swine",2017-04-16 06:59:00,FALSE,"A",NA
"211",53712,"MAERC",53712,65,321,11,27.16992,-81.1723767,12,5,2,2.2,"swine",2017-04-16 07:30:00,FALSE,"A",NA
"212",53713,"MAERC",53713,65,321,11,27.169825,-81.172435,-4,5,2.1,2.3,"swine",2017-04-16 08:00:00,FALSE,"A",NA
"213",53714,"MAERC",53714,65,321,11,27.1698583,-81.1723383,14,4,3.3,3.5,"swine",2017-04-16 08:30:00,FALSE,"A",NA
"214",53715,"MAERC",53715,65,321,11,27.169835,-81.17248,8,6,1.3,1.6,"swine",2017-04-16 09:00:00,FALSE,"A",NA
"215",53716,"MAERC",53716,65,321,11,27.1698833,-81.1724333,18,7,1.1,1.4,"swine",2017-04-16 09:30:00,FALSE,"A",NA
"216",53717,"MAERC",53717,65,321,11,27.1697967,-81.17245,18,7,1.1,1.4,"swine",2017-04-16 10:00:00,FALSE,"A",NA
"217",53718,"MAERC",53718,65,321,11,27.1697283,-81.172425,-6,5,1.6,1.8,"swine",2017-04-16 10:30:00,FALSE,"A",NA
"218",53719,"MAERC",53719,65,321,11,27.1698567,-81.1724567,8,7,1,1.3,"swine",2017-04-16 11:00:00,FALSE,"A",NA
"219",53720,"MAERC",53720,65,321,11,27.1699017,-81.17245,10,9,0.9,2,"swine",2017-04-16 11:30:00,FALSE,"A",NA
"220",53721,"MAERC",53721,65,321,11,27.1698133,-81.17234,-2,7,1,1.4,"swine",2017-04-16 12:00:00,FALSE,"A",NA
"221",53722,"MAERC",53722,65,321,11,27.169775,-81.172355,24,7,1.2,2.3,"swine",2017-04-16 12:30:00,FALSE,"A",NA
"222",53723,"MAERC",53723,65,321,11,27.16976,-81.17231,22,6,1.3,1.6,"swine",2017-04-16 13:00:00,FALSE,"A",NA
"223",53724,"MAERC",53724,65,321,11,27.1698833,-81.1725317,12,5,2.9,3,"swine",2017-04-16 13:30:00,FALSE,"A",NA
"224",53725,"MAERC",53725,65,321,11,27.1697867,-81.1723567,14,8,1,1.3,"swine",2017-04-16 14:00:00,FALSE,"A",NA
"225",53726,"MAERC",53726,65,321,11,27.1697967,-81.17233,0,8,1,1.7,"swine",2017-04-16 14:30:00,FALSE,"A",NA
"226",53727,"MAERC",53727,65,321,11,27.1697983,-81.1723383,2,8,0.9,1.2,"swine",2017-04-16 15:00:00,FALSE,"A",NA
"227",53728,"MAERC",53728,65,321,11,27.1697667,-81.1723617,14,7,1,1.3,"swine",2017-04-16 15:30:00,FALSE,"A",NA
"228",53729,"MAERC",53729,65,321,11,27.169765,-81.17232,4,7,1,1.3,"swine",2017-04-16 16:00:00,FALSE,"A",NA
"229",53730,"MAERC",53730,65,321,11,27.1697367,-81.1722733,0,6,1.1,1.4,"swine",2017-04-16 16:30:00,FALSE,"A",NA
"230",53731,"MAERC",53731,65,321,11,27.169135,-81.1718683,26,6,1.2,1.4,"swine",2017-04-16 17:00:00,FALSE,"A",NA
"231",53732,"MAERC",53732,65,321,11,27.1688317,-81.1706483,28,7,1,1.3,"swine",2017-04-16 17:29:00,FALSE,"A",NA
"232",53733,"MAERC",53733,65,321,11,27.1689717,-81.1688567,30,6,1,1.3,"swine",2017-04-16 18:00:00,FALSE,"A",NA
"233",53734,"MAERC",53734,65,321,11,27.169495,-81.1693833,10,6,1,1.3,"swine",2017-04-16 18:30:00,FALSE,"A",NA
"234",53735,"MAERC",53735,65,321,11,27.1688083,-81.16986,-8,6,1.4,1.7,"swine",2017-04-16 19:00:00,FALSE,"A",NA
"235",53736,"MAERC",53736,65,321,11,27.1689783,-81.1732583,14,6,1.4,1.6,"swine",2017-04-16 19:30:00,FALSE,"A",NA
"236",53737,"MAERC",53737,65,321,11,27.1711833,-81.1736917,12,8,1,1.3,"swine",2017-04-16 20:00:00,FALSE,"A",NA
"237",53738,"MAERC",53738,65,321,11,27.1747033,-81.17277,16,8,1.1,1.8,"swine",2017-04-16 20:30:00,FALSE,"A",NA
"238",53739,"MAERC",53739,65,321,11,27.1737383,-81.17197,12,10,0.7,1,"swine",2017-04-16 21:00:00,FALSE,"A",NA
"239",53740,"MAERC",53740,65,321,11,27.17243,-81.172555,38,6,1.2,1.5,"swine",2017-04-16 21:30:00,FALSE,"A",NA
"240",53741,"MAERC",53741,65,321,11,27.172485,-81.1729483,32,8,0.9,1.2,"swine",2017-04-16 22:00:00,FALSE,"A",NA
"241",53742,"MAERC",53742,65,321,11,27.1719733,-81.1729717,42,7,1.1,1.4,"swine",2017-04-16 22:30:00,FALSE,"A",NA
"242",53743,"MAERC",53743,65,321,11,27.1710767,-81.173535,38,7,0.9,1.3,"swine",2017-04-16 23:00:00,FALSE,"A",NA
"243",53744,"MAERC",53744,65,321,11,27.1696433,-81.17355,10,9,0.9,1.2,"swine",2017-04-16 23:30:00,FALSE,"A",NA
"244",53745,"MAERC",53745,65,321,11,27.16931,-81.173275,182,10,0.8,1.1,"swine",2017-04-17 00:00:00,FALSE,"A",NA
"245",53746,"MAERC",53746,65,321,11,27.168695,-81.17332,-58,9,0.8,1.2,"swine",2017-04-17 00:30:00,FALSE,"A",NA
"246",53747,"MAERC",53747,65,321,11,27.1678,-81.17314,26,8,1,1.3,"swine",2017-04-17 01:00:00,FALSE,"A",NA
"247",53748,"MAERC",53748,65,321,11,27.168245,-81.17341,66,9,1,1.3,"swine",2017-04-17 01:29:00,FALSE,"A",NA
"248",53749,"MAERC",53749,65,321,11,27.1683683,-81.17335,42,7,1,1.7,"swine",2017-04-17 02:00:00,FALSE,"A",NA
"249",53750,"MAERC",53750,65,321,11,27.168385,-81.1732217,44,7,1,1.3,"swine",2017-04-17 02:29:00,FALSE,"A",NA
"250",53751,"MAERC",53751,65,321,11,27.1687117,-81.17339,16,8,1,1.3,"swine",2017-04-17 03:00:00,FALSE,"A",NA
"251",53752,"MAERC",53752,65,321,11,27.1697317,-81.17314,18,9,0.9,1.2,"swine",2017-04-17 03:30:00,FALSE,"A",NA
"252",53753,"MAERC",53753,65,321,11,27.16986,-81.1722233,-30,9,0.8,1.2,"swine",2017-04-17 04:00:00,FALSE,"A",NA
"253",53754,"MAERC",53754,65,321,11,27.1697817,-81.1722783,0,9,0.8,1.5,"swine",2017-04-17 04:30:00,FALSE,"A",NA
"254",53755,"MAERC",53755,65,321,11,27.1696867,-81.1722717,14,9,1,1.3,"swine",2017-04-17 05:00:00,FALSE,"A",NA
"255",53756,"MAERC",53756,65,321,11,27.1696017,-81.1721517,18,7,1.3,1.5,"swine",2017-04-17 05:30:00,FALSE,"A",NA
"256",53757,"MAERC",53757,65,321,11,27.1696367,-81.172225,8,10,0.8,1.1,"swine",2017-04-17 06:00:00,FALSE,"A",NA
"257",53758,"MAERC",53758,65,321,11,27.16971,-81.1724383,-20,9,0.9,1.2,"swine",2017-04-17 06:30:00,FALSE,"A",NA
"258",53759,"MAERC",53759,65,321,11,27.1693133,-81.1726717,-4,8,0.9,1.2,"swine",2017-04-17 06:59:00,FALSE,"A",NA
"259",53760,"MAERC",53760,65,321,11,27.1695767,-81.1725267,0,6,1.5,1.7,"swine",2017-04-17 06:59:00,FALSE,"A",NA
"260",53761,"MAERC",53761,65,321,11,27.1689867,-81.1727667,14,6,1.1,1.4,"swine",2017-04-17 06:59:00,FALSE,"A",NA
"261",53762,"MAERC",53762,65,321,11,27.16951,-81.1724733,10,6,1.4,1.6,"swine",2017-04-17 07:30:00,FALSE,"A",NA
"262",53763,"MAERC",53763,65,321,11,27.169695,-81.173005,-4,7,1.4,1.6,"swine",2017-04-17 08:00:00,FALSE,"A",NA
"263",53764,"MAERC",53764,65,321,11,27.169775,-81.17213,40,8,1.1,1.4,"swine",2017-04-17 08:30:00,FALSE,"A",NA
"264",53765,"MAERC",53765,65,321,11,27.17002,-81.172105,-34,8,1,1.3,"swine",2017-04-17 09:00:00,FALSE,"A",NA
"265",53766,"MAERC",53766,65,321,11,27.1699683,-81.1721917,-42,10,0.8,1.1,"swine",2017-04-17 09:30:00,FALSE,"A",NA
"266",53767,"MAERC",53767,65,321,11,27.1698517,-81.1721867,0,10,0.8,1.1,"swine",2017-04-17 10:00:00,FALSE,"A",NA
"267",53768,"MAERC",53768,65,321,11,27.169695,-81.1722733,12,8,1.1,1.4,"swine",2017-04-17 10:30:00,FALSE,"A",NA
"268",53769,"MAERC",53769,65,321,11,27.1699483,-81.1722017,-2,6,1.4,1.7,"swine",2017-04-17 11:00:00,FALSE,"A",NA
"269",53770,"MAERC",53770,65,321,11,27.1698933,-81.1722583,36,10,0.9,1.8,"swine",2017-04-17 11:30:00,FALSE,"A",NA
"270",53771,"MAERC",53771,65,321,11,27.16996,-81.1724333,46,9,0.8,1.2,"swine",2017-04-17 12:00:00,FALSE,"A",NA
"271",53772,"MAERC",53772,65,321,11,27.1698633,-81.1723317,32,10,0.8,1.1,"swine",2017-04-17 12:30:00,FALSE,"A",NA
"272",53773,"MAERC",53773,65,321,11,27.1698567,-81.1722667,52,7,1.1,1.4,"swine",2017-04-17 13:00:00,FALSE,"A",NA
"273",53774,"MAERC",53774,65,321,11,27.1700183,-81.1722783,38,9,0.9,1.4,"swine",2017-04-17 13:30:00,FALSE,"A",NA
"274",53775,"MAERC",53775,65,321,11,27.1700933,-81.1721967,44,8,1,1.3,"swine",2017-04-17 14:00:00,FALSE,"A",NA
"275",53776,"MAERC",53776,65,321,11,27.170025,-81.17224,24,8,1,1.2,"swine",2017-04-17 14:30:00,FALSE,"A",NA
"276",53777,"MAERC",53777,65,321,11,27.1700167,-81.1722667,0,8,0.9,1.2,"swine",2017-04-17 15:00:00,FALSE,"A",NA
"277",53778,"MAERC",53778,65,321,11,27.1699783,-81.1722583,-12,7,1,1.3,"swine",2017-04-17 15:30:00,FALSE,"A",NA
"278",53779,"MAERC",53779,65,321,11,27.1702033,-81.172245,24,5,1.8,2,"swine",2017-04-17 16:00:00,FALSE,"A",NA
"279",53780,"MAERC",53780,65,321,11,27.1698617,-81.1722167,-24,6,1.2,2.2,"swine",2017-04-17 16:30:00,FALSE,"A",NA
"280",53781,"MAERC",53781,65,321,11,27.1699217,-81.1723833,-20,7,0.9,1.2,"swine",2017-04-17 17:00:00,FALSE,"A",NA
"281",53782,"MAERC",53782,65,321,11,27.1700183,-81.1724467,4,8,0.9,1.2,"swine",2017-04-17 17:30:00,FALSE,"A",NA
"282",53783,"MAERC",53783,65,321,11,27.1695383,-81.17214,-38,7,0.9,1.3,"swine",2017-04-17 18:00:00,FALSE,"A",NA
"283",53784,"MAERC",53784,65,321,11,27.1689917,-81.1730267,-26,9,0.8,1.1,"swine",2017-04-17 18:30:00,FALSE,"A",NA
"284",53785,"MAERC",53785,65,321,11,27.1691083,-81.1730983,-8,9,0.9,1.2,"swine",2017-04-17 19:00:00,FALSE,"A",NA
"285",53786,"MAERC",53786,65,321,11,27.1689233,-81.1731367,34,7,1.1,1.3,"swine",2017-04-17 19:30:00,FALSE,"A",NA
"286",53787,"MAERC",53787,65,321,11,27.170335,-81.1726017,30,7,1.1,1.4,"swine",2017-04-17 20:00:00,FALSE,"A",NA
"287",53788,"MAERC",53788,65,321,11,27.1701233,-81.172395,0,7,1.1,1.4,"swine",2017-04-17 20:30:00,FALSE,"A",NA
"288",53789,"MAERC",53789,65,321,11,27.17014,-81.1725083,8,8,0.9,1.2,"swine",2017-04-17 21:00:00,FALSE,"A",NA
"289",53790,"MAERC",53790,65,321,11,27.1699633,-81.172625,52,7,1.3,3,"swine",2017-04-17 21:30:00,FALSE,"A",NA
"290",53791,"MAERC",53791,65,321,11,27.1700933,-81.1727117,-8,6,1.5,3.5,"swine",2017-04-17 22:00:00,FALSE,"A",NA
"291",53792,"MAERC",53792,65,321,11,27.17,-81.1723917,6,6,1.2,1.5,"swine",2017-04-17 22:30:00,FALSE,"A",NA
"292",53793,"MAERC",53793,65,321,11,27.1699333,-81.172605,32,7,1.1,1.4,"swine",2017-04-17 23:00:00,FALSE,"A",NA
"293",53794,"MAERC",53794,65,321,11,27.1701083,-81.17233,-10,8,0.9,1.2,"swine",2017-04-17 23:30:00,FALSE,"A",NA
"294",53795,"MAERC",53795,65,321,11,27.1701583,-81.173465,54,8,0.9,1.2,"swine",2017-04-18 00:00:00,FALSE,"A",NA
"295",53796,"MAERC",53796,65,321,11,27.1687683,-81.1736017,-16,8,1,1.9,"swine",2017-04-18 00:30:00,FALSE,"A",NA
"296",53797,"MAERC",53797,65,321,11,27.16819,-81.17311,42,8,1,1.3,"swine",2017-04-18 01:00:00,FALSE,"A",NA
"297",53798,"MAERC",53798,65,321,11,27.1682233,-81.1732583,80,9,1,1.7,"swine",2017-04-18 01:30:00,FALSE,"A",NA
"298",53799,"MAERC",53799,65,321,11,27.1674033,-81.171235,82,9,0.9,1.2,"swine",2017-04-18 02:00:00,FALSE,"A",NA
"299",53800,"MAERC",53800,65,321,11,27.1673217,-81.1698817,82,9,0.9,1.2,"swine",2017-04-18 02:30:00,FALSE,"A",NA
"300",53801,"MAERC",53801,65,321,11,27.16728,-81.1706817,18,9,0.9,1.2,"swine",2017-04-18 03:00:00,FALSE,"A",NA
"301",53802,"MAERC",53802,65,321,11,27.167595,-81.171225,-4,9,0.8,1.2,"swine",2017-04-18 03:30:00,FALSE,"A",NA
"302",53803,"MAERC",53803,65,321,11,27.1680033,-81.17184,-76,9,0.8,1.2,"swine",2017-04-18 04:00:00,FALSE,"A",NA
"303",53804,"MAERC",53804,65,321,11,27.1687883,-81.1706767,-46,10,0.8,1.1,"swine",2017-04-18 04:30:00,FALSE,"A",NA
"304",53805,"MAERC",53805,65,321,11,27.1692167,-81.17121,-8,9,1,1.3,"swine",2017-04-18 05:00:00,FALSE,"A",NA
"305",53806,"MAERC",53806,65,321,11,27.1702033,-81.1711617,62,10,0.8,1.1,"swine",2017-04-18 05:30:00,FALSE,"A",NA
"306",53807,"MAERC",53807,65,321,11,27.1701217,-81.1711183,2,8,1,1.3,"swine",2017-04-18 06:00:00,FALSE,"A",NA
"307",53808,"MAERC",53808,65,321,11,27.1700367,-81.1709483,-10,6,1.2,1.5,"swine",2017-04-18 06:30:00,FALSE,"A",NA
"308",53809,"MAERC",53809,65,321,11,27.1700067,-81.17097,-22,7,1.1,1.3,"swine",2017-04-18 06:59:00,FALSE,"A",NA
"309",53810,"MAERC",53810,65,321,11,27.17025,-81.1712767,18,6,1.5,1.7,"swine",2017-04-18 07:30:00,FALSE,"A",NA
"310",53811,"MAERC",53811,65,321,11,27.1701533,-81.1712633,34,6,1.4,1.7,"swine",2017-04-18 08:00:00,FALSE,"A",NA
"311",53812,"MAERC",53812,65,321,11,27.170205,-81.171095,40,8,1.1,1.4,"swine",2017-04-18 08:30:00,FALSE,"A",NA
"312",53813,"MAERC",53813,65,321,11,27.1702567,-81.1714717,22,9,1,2,"swine",2017-04-18 09:00:00,FALSE,"A",NA
"313",53814,"MAERC",53814,65,321,11,27.1703117,-81.171335,34,8,1,1.3,"swine",2017-04-18 09:30:00,FALSE,"A",NA
"314",53815,"MAERC",53815,65,321,11,27.1702567,-81.17144,58,8,0.9,1.2,"swine",2017-04-18 10:00:00,FALSE,"A",NA
"315",53816,"MAERC",53816,65,321,11,27.1703967,-81.1707717,68,8,1.1,1.4,"swine",2017-04-18 10:30:00,FALSE,"A",NA
"316",53817,"MAERC",53817,65,321,11,27.1703533,-81.171075,38,9,0.9,1.2,"swine",2017-04-18 11:00:00,FALSE,"A",NA
"317",53818,"MAERC",53818,65,321,11,27.170015,-81.1708767,74,7,1.1,1.4,"swine",2017-04-18 11:30:00,FALSE,"A",NA
"318",53819,"MAERC",53819,65,321,11,27.1703183,-81.1714117,16,8,0.9,1.3,"swine",2017-04-18 12:00:00,FALSE,"A",NA
"319",53820,"MAERC",53820,65,321,11,27.1702733,-81.1713583,22,9,0.8,1.1,"swine",2017-04-18 12:30:00,FALSE,"A",NA
"320",53821,"MAERC",53821,65,321,11,27.1703217,-81.17133,30,8,0.9,1.2,"swine",2017-04-18 13:00:00,FALSE,"A",NA
"321",53822,"MAERC",53822,65,321,11,27.1703467,-81.1714167,42,6,1.4,1.7,"swine",2017-04-18 13:30:00,FALSE,"A",NA
"322",53823,"MAERC",53823,65,321,11,27.1701767,-81.1713467,-20,6,1.4,1.7,"swine",2017-04-18 14:00:00,FALSE,"A",NA
"323",53824,"MAERC",53824,65,321,11,27.1701767,-81.17119,2,6,1.5,1.7,"swine",2017-04-18 14:30:00,FALSE,"A",NA
"324",53825,"MAERC",53825,65,321,11,27.170305,-81.1713783,-12,7,1,1.4,"swine",2017-04-18 15:00:00,FALSE,"A",NA
"325",53826,"MAERC",53826,65,321,11,27.1703467,-81.1715817,8,8,1,1.3,"swine",2017-04-18 15:30:00,FALSE,"A",NA
"326",53827,"MAERC",53827,65,321,11,27.169775,-81.1714567,42,7,1.1,1.4,"swine",2017-04-18 16:00:00,FALSE,"A",NA
"327",53828,"MAERC",53828,65,321,11,27.1694033,-81.16905,64,8,1.1,1.8,"swine",2017-04-18 16:30:00,FALSE,"A",NA
"328",53829,"MAERC",53829,65,321,11,27.1684933,-81.1690433,0,7,0.9,1.2,"swine",2017-04-18 17:00:00,FALSE,"A",NA
"329",53830,"MAERC",53830,65,321,11,27.1677833,-81.1690483,18,8,1,1.3,"swine",2017-04-18 17:30:00,FALSE,"A",NA
"330",53831,"MAERC",53831,65,321,11,27.1680233,-81.1702917,14,10,0.8,1.1,"swine",2017-04-18 18:00:00,FALSE,"A",NA
"331",53832,"MAERC",53832,65,321,11,27.16772,-81.17226,8,8,1,2.2,"swine",2017-04-18 18:30:00,FALSE,"A",NA
"332",53833,"MAERC",53833,65,321,11,27.1694333,-81.1737783,8,9,1,1.6,"swine",2017-04-18 19:00:00,FALSE,"A",NA
"333",53834,"MAERC",53834,65,321,11,27.1689567,-81.1734233,20,9,0.8,1.1,"swine",2017-04-18 19:30:00,FALSE,"A",NA
"334",53835,"MAERC",53835,65,321,11,27.168995,-81.1733317,34,5,1.7,2,"swine",2017-04-18 20:00:00,FALSE,"A",NA
"335",53836,"MAERC",53836,65,321,11,27.168905,-81.1728017,-20,6,1.2,1.5,"swine",2017-04-18 20:30:00,FALSE,"A",NA
"336",53837,"MAERC",53837,65,321,11,27.1687733,-81.1723117,18,8,0.9,1.3,"swine",2017-04-18 21:00:00,FALSE,"A",NA
"337",53838,"MAERC",53838,65,321,11,27.1688033,-81.1722267,12,7,1.1,1.4,"swine",2017-04-18 21:30:00,FALSE,"A",NA
"338",53839,"MAERC",53839,65,321,11,27.1688267,-81.1723867,-4,7,1,1.3,"swine",2017-04-18 22:00:00,FALSE,"A",NA
"339",53840,"MAERC",53840,65,321,11,27.1692967,-81.17132,24,8,1,1.4,"swine",2017-04-18 22:30:00,FALSE,"A",NA
"340",53841,"MAERC",53841,65,321,11,27.1694067,-81.171315,16,8,0.9,1.3,"swine",2017-04-18 23:00:00,FALSE,"A",NA
"341",53842,"MAERC",53842,65,321,11,27.169365,-81.17134,24,10,0.8,1.1,"swine",2017-04-18 23:29:00,FALSE,"A",NA
"342",53843,"MAERC",53843,65,321,11,27.1694217,-81.17139,16,10,0.8,1.1,"swine",2017-04-19 00:00:00,FALSE,"A",NA
"343",53844,"MAERC",53844,65,321,11,27.169435,-81.1713533,16,9,0.8,1.2,"swine",2017-04-19 00:30:00,FALSE,"A",NA
"344",53845,"MAERC",53845,65,321,11,27.1694417,-81.1713267,28,5,1.6,3.5,"swine",2017-04-19 01:00:00,FALSE,"A",NA
"345",53846,"MAERC",53846,65,321,11,27.1693617,-81.17132,16,8,1.1,1.9,"swine",2017-04-19 01:30:00,FALSE,"A",NA
"346",53847,"MAERC",53847,65,321,11,27.1694067,-81.1713267,28,10,0.8,1.4,"swine",2017-04-19 02:00:00,FALSE,"A",NA
"347",53848,"MAERC",53848,65,321,11,27.17082,-81.1704667,12,9,0.9,1.6,"swine",2017-04-19 02:30:00,FALSE,"A",NA
"348",53849,"MAERC",53849,65,321,11,27.1721167,-81.17174,12,10,0.8,1.1,"swine",2017-04-19 03:00:00,FALSE,"A",NA
"349",53850,"MAERC",53850,65,321,11,27.1715967,-81.17262,18,10,0.8,1.5,"swine",2017-04-19 03:30:00,FALSE,"A",NA
"350",53851,"MAERC",53851,65,321,11,27.1691883,-81.1733,16,9,0.9,1.2,"swine",2017-04-19 04:00:00,FALSE,"A",NA
"351",53852,"MAERC",53852,65,321,11,27.1691933,-81.17336,32,10,0.8,1.1,"swine",2017-04-19 04:30:00,FALSE,"A",NA
"352",53853,"MAERC",53853,65,321,11,27.169135,-81.1733183,20,10,0.9,1.2,"swine",2017-04-19 05:00:00,FALSE,"A",NA
"353",53854,"MAERC",53854,65,321,11,27.16985,-81.172615,14,11,0.8,1.1,"swine",2017-04-19 05:30:00,FALSE,"A",NA
"354",53855,"MAERC",53855,65,321,11,27.1698,-81.172275,24,11,0.8,1.7,"swine",2017-04-19 06:00:00,FALSE,"A",NA
"355",53856,"MAERC",53856,65,321,11,27.169855,-81.17246,0,9,0.8,1.2,"swine",2017-04-19 06:30:00,FALSE,"A",NA
"356",53857,"MAERC",53857,65,321,11,27.170305,-81.1720017,-74,5,1.6,1.9,"swine",2017-04-19 06:58:00,FALSE,"A",NA
"357",53858,"MAERC",53858,65,321,11,27.1700167,-81.17267,-4,6,1.3,1.5,"swine",2017-04-19 06:59:00,FALSE,"A",NA
"358",53859,"MAERC",53859,65,321,11,27.1700267,-81.1727217,22,6,1.3,1.5,"swine",2017-04-19 06:59:00,FALSE,"A",NA
"359",53860,"MAERC",53860,65,321,11,27.1701467,-81.1724517,10,6,1.4,1.7,"swine",2017-04-19 06:59:00,FALSE,"A",NA
"360",53861,"MAERC",53861,65,321,11,27.170125,-81.1724917,12,10,0.8,1.1,"swine",2017-04-19 07:30:00,FALSE,"A",NA
"361",53862,"MAERC",53862,65,321,11,27.170095,-81.1724867,8,8,1.1,1.3,"swine",2017-04-19 08:00:00,FALSE,"A",NA
"362",53863,"MAERC",53863,65,321,11,27.1702033,-81.1726117,4,6,1.2,1.5,"swine",2017-04-19 08:30:00,FALSE,"A",NA
"363",53864,"MAERC",53864,65,321,11,27.16977,-81.1719567,26,11,0.8,1.1,"swine",2017-04-19 09:00:00,FALSE,"A",NA
"364",53865,"MAERC",53865,65,321,11,27.1701217,-81.1723117,34,10,0.8,1.1,"swine",2017-04-19 09:30:00,FALSE,"A",NA
"365",53866,"MAERC",53866,65,321,11,27.1700867,-81.172335,12,9,0.9,1.2,"swine",2017-04-19 10:00:00,FALSE,"A",NA
"366",53867,"MAERC",53867,65,321,11,27.169905,-81.1724867,34,9,0.9,1.2,"swine",2017-04-19 10:30:00,FALSE,"A",NA
"367",53868,"MAERC",53868,65,321,11,27.1702117,-81.1725,22,10,0.8,1.1,"swine",2017-04-19 11:00:00,FALSE,"A",NA
"368",53869,"MAERC",53869,65,321,11,27.170175,-81.1725517,54,8,0.8,1.2,"swine",2017-04-19 11:30:00,FALSE,"A",NA
"369",53870,"MAERC",53870,65,321,11,27.1701233,-81.1724133,54,9,0.8,1.2,"swine",2017-04-19 12:00:00,FALSE,"A",NA
"370",53871,"MAERC",53871,65,321,11,27.17003,-81.17238,18,11,0.7,1,"swine",2017-04-19 12:30:00,FALSE,"A",NA
"371",53872,"MAERC",53872,65,321,11,27.1700733,-81.1723567,12,9,0.8,1.4,"swine",2017-04-19 13:00:00,FALSE,"A",NA
"372",53873,"MAERC",53873,65,321,11,27.170105,-81.1722467,14,7,1.1,1.4,"swine",2017-04-19 13:30:00,FALSE,"A",NA
"373",53874,"MAERC",53874,65,321,11,27.1697683,-81.1721167,-6,7,1.2,1.5,"swine",2017-04-19 14:00:00,FALSE,"A",NA
"374",53875,"MAERC",53875,65,321,11,27.1698367,-81.1720967,24,9,0.8,1.2,"swine",2017-04-19 14:30:00,FALSE,"A",NA
"375",53876,"MAERC",53876,65,321,11,27.1698417,-81.17209,4,7,1,1.3,"swine",2017-04-19 15:00:00,FALSE,"A",NA
"376",53877,"MAERC",53877,65,321,11,27.1696167,-81.172355,14,6,1.4,1.7,"swine",2017-04-19 15:30:00,FALSE,"A",NA
"377",53878,"MAERC",53878,65,321,11,27.1697283,-81.172345,-30,7,1.1,1.5,"swine",2017-04-19 15:59:00,FALSE,"A",NA
"378",53879,"MAERC",53879,65,321,11,27.1696583,-81.1719383,-36,9,0.9,1.2,"swine",2017-04-19 16:30:00,FALSE,"A",NA
"379",53880,"MAERC",53880,65,321,11,27.1700217,-81.172585,2,11,0.7,1,"swine",2017-04-19 17:00:00,FALSE,"A",NA
"380",53881,"MAERC",53881,65,321,11,27.17021,-81.1725883,28,10,0.8,1.1,"swine",2017-04-19 17:30:00,FALSE,"A",NA
